768,56:53.582N,004:55.202W,0F,T,SPE,SPEAN BRIDGE*Z50                                                
769,55:29.541N,003:12.283W,0F,T,SML,ST MARY'S LOCH*Z50                                              
770,56:23.489N,004:06.253W,0F,T,STF,ST FILLANS*Z50                                                  
771,56:08.314N,003:55.070W,0F,T,STI,STIRLING*Z50                                                    
772,56:08.070N,003:58.273W,0F,T,SIW,STIRLING NORTHWEST*Z50                                          
773,56:04.651N,003:55.216W,0F,T,SIS,STIRLING SOUTH*Z50                                              
774,57:01.226N,002:32.195W,0F,T,STR,STRACHAN*Z50                                                    
775,55:40.521N,004:03.869W,0F,T,SV2,STRATHAVEN*Z50                                                  
776,55:40.771N,004:06.335W,0F,AT,SVN,STRATHAVEN AIRFIELD*Z100                                         
777,55:51.935N,005:23.829W,0F,T,TAR,TARBERT*Z50                                                     
778,56:54.368N,002:50.155W,0F,T,TFS,TARFSIDE*Z50                                                    
779,57:07.809N,002:51.171W,0F,T,TAD,TARLAND*Z50                                                     
780,55:14.418N,003:46.648W,0F,T,THN,THORNHILL*Z50                                                   
781,56:09.777N,003:08.273W,0F,T,THO,THORNTON*Z50                                                    
782,56:53.015N,002:12.917W,0F,T,THD,TODHEAD*Z50                                                     
783,57:15.182N,003:22.360W,0F,T,TOM,TOMINTOUL*Z50                                                   
784,56:33.290N,004:44.944W,0F,T,TUL,TULLA LOCH*Z50                                                  
785,56:42.472N,004:01.410W,0F,T,TUM,TUMMEL BRIDGE*Z50                                               
786,57:31.998N,002:27.686W,0F,T,TRF,TURRIFF*Z50                                                     
787,56:14.730N,003:17.811W,0F,T,WLD,WEST LOMOND HILL*Z50                                            
788,55:52.164N,002:34.035W,0F,T,WHR,WHITEADDER RESERVOIR*Z50                                        
789,50:58.409N,001:02.425W,0F,T,SHL,Salt Hill Mast*Z50
790,51:56.199N,001:07.537W,0F,T,BI1,Bic Start North*Z50
791,53:01.480N,000:54.427W,224F,AT,SY1,Syerston R/Way*Z100
792,51:54.598N,001:05.396W,0F,T,BI2,Bic Start East*Z50
793,51:55.931N,001:10.012W,0F,T,BI3,Bic Start NW*Z50
794,51:20.498N,001:20.433W,0F,T,NES,Newbury South*Z50
795,52:10.548N,001:47.380W,0F,T,SFW,Stratford West*Z50
796,52:47.478N,001:48.862W,0F,AT,CRH,Cross Hayes*Z100
797,53:03.012N,003:12.732W,0F,AT,LLS,Llantysilio*Z100
798,54:20.108N,002:44.751W,0F,T,KDL,Kendal*Z50
799,54:04.401N,001:54.423W,0F,T,GRI,Grimwith Res*Z50
800,52:06.243N,002:04.281W,0F,T,PSE,PERSHORE SE*Z50                                                 
801,54:58.407N,002:14.761W,0F,T,HBR,HAYDON BRIDGE*Z50                                               
802,55:05.832N,002:07.087W,0F,T,COT,COLT CRAG RESERVOIR*Z50                                         
803,51:59.786N,001:09.634W,0F,T,BRC,BRACKLEY SOUTH*Z50                                              
804,50:43.205N,003:50.818W,0F,T,WHD,WHIDDON DOWN*Z50                                                
805,50:53.522N,000:00.596W,0F,T,LWN,LEWES NW*Z50                                                    
806,52:07.750N,000:13.326E,0F,T,CAB,CAMBRIDGE SE*Z50                                                
807,52:41.175N,000:19.579W,0F,T,MAD,MARKET DEEPING*Z50                                              
808,52:55.104N,000:24.388W,0F,T,OSB,OSBOURNBY*Z50                                                   
809,51:47.675N,001:17.159W,0F,T,OXN,OXFORD NORTH*Z50                                                
810,52:18.943N,000:20.453E,0F,T,SOH,SOHAM*Z50                                                       
811,52:11.087N,000:07.328W,0F,T,GR1,GRANSDEN NW*Z50                                                 
812,52:10.839N,000:05.969W,0F,T,GR2,GRANSDEN SE*Z50                                                 
813,52:50.727N,000:51.285W,0F,T,EAW,EASTWELL*Z50                                                    
814,56:24.050N,004:59.011W,0F,T,DAM,DALMALLY*Z50                                                    
815,51:40.120N,001:16.766W,0F,T,ABN,ABINGDON BRIDGE*Z50                                             
816,53:17.484N,003:28.417W,0F,T,RHU,RHUDDLAN*Z50                                                    
901,52:12.000N,000:12.000W,110F,A,ABBOTS-AF,ABBOTSLEY EG--*Z100          
902,57:12.250N,002:11.916W,215F,A,ABERDE-AF,ABERDEEN  EGPD*Z100          
903,52:06.750N,004:33.333W,425F,A,ABERPO-AF,ABERPORTH EGUC*Z100          
904,53:52.720N,001:07.350W,31F,A,ACASTE-AF,ACASTER M EG--*Z100           
905,54:39.450N,006:12.899W,267F,A,ALDERG-AF,ALDERGROV EGAA*Z100          
906,49:42.416N,002:12.800W,291F,A,ALDERN-AF,ALDERNEY  EGJA*Z100          
907,51:53.666N,000:27.050E,286F,A,ANDREW-AF,ANDREWSFI EGSL*Z100          
908,53:09.820N,002:33.950W,150F,A,ASHCRO-AF,ASHCROFT  EG--*Z100          
909,52:00.500N,000:13.670E,283F,A,AUDLEY-AF,AUDLEYEND EG--*Z100          
910,51:32.950N,002:17.830W,495F,A,BADMIN-AF,BADMINTON EG--*Z100          
911,54:12.499N,001:17.250W,160F,A,BAGBY-AF,BAGBY     EG--*Z100           
912,52:57.716N,000:33.600W,367F,A,BARKST-AF,BARKSTON  EGYE*Z100          
913,57:01.616N,007:26.200W,1F,A,BARRA-AF,BARRA     EGPR*Z100             
914,54:07.866N,003:15.733W,47F,A,BARROW-AF,BARROW    EGNL*Z100           
915,53:28.266N,002:23.266W,73F,A,BARTON-AF,BARTON    EGCB*Z100           
916,52:08.583N,000:24.283W,70F,A,BEDFOR-AF,BEDFORD   EGSB*Z100           
917,54:37.080N,005:52.290W,15F,A,BELFAS-AF,BELFAST C EGAC*Z100           
918,50:40.650N,001:06.466W,55F,A,BEMBRI-AF,BEMBRIDGE EGHJ*Z100           
919,57:28.666N,007:21.916W,19F,A,BENBEC-AF,BENBECULA EGPL*Z100           
920,51:36.949N,001:05.666W,203F,A,BENSON-AF,BENSON    EGUB*Z100          
921,53:53.899N,000:21.620W,3F,A,BEVERL-AF,BEVERLEY  EG--*Z100            
922,51:19.816N,000:02.033E,600F,A,BIGGIN-AF,BIGGIN HI EGKB*Z100          
923,52:27.199N,001:44.783W,325F,A,BIRMIN-AF,BIRMINGHA EGBB*Z100          
924,51:19.416N,000:50.766W,329F,A,BLACKB-AF,BLACKBUSH EGLK*Z100          
925,53:46.283N,003:01.633W,34F,A,BLACKP-AF,BLACKPOOL EGNH*Z100           
926,50:29.949N,004:39.883W,625F,A,BODMIN-AF,BODMIN    EGLA*Z100          
927,51:09.099N,001:44.983W,407F,A,BOSCOM-AF,BOSCOMBE  EGDM*Z100          
928,52:12.583N,000:02.466W,220F,A,BOURN-AF,BOURN     EGSN*Z100           
929,50:46.800N,001:50.283W,36F,A,BOURNE-AF,BOURNEMOU EGHH*Z100           
930,53:48.349N,000:54.580W,20F,A,BREIGH-AF,BREIGHTON EG--*Z100           
931,51:22.933N,002:43.066W,622F,A,BRISTO-AF,BRISTOL   EGGD*Z100          
932,51:44.966N,001:34.933W,288F,A,BRIZE-AF,BRIZE NOR EGVN*Z100           
933,53:43.233N,000:33.733W,16F,A,BROUGH-AF,BROUGH    EGNB*Z100           
934,52:29.200N,001:07.750W,467F,A,BRUNTI-AF,BRUNTIN'E EG--*Z100          
935,53:06.083N,004:20.166W,1F,A,CAERNA-AF,CAERNARFO EGCK*Z100            
936,52:12.283N,000:10.600E,50F,A,CAMBRI-AF,CAMBRIDGE EGSC*Z100           
937,51:17.470N,001:00.000E,300F,A,CANTER-AF,CANTERB'Y EG--*Z100          
938,51:23.766N,003:20.533W,220F,A,CARDIF-AF,CARDIFF   EGFF*Z100          
939,54:56.250N,002:48.466W,190F,A,CARLIS-AF,CARLISLE  EGNC*Z100          
940,51:05.200N,004:08.950W,27F,A,CHIVEN-AF,CHIVENOR  EGDC*Z100           
941,53:49.966N,001:11.683W,29F,A,CHURCH-AF,CHURCH FE EGXG*Z100           
942,51:46.930N,001:07.900E,32F,A,CLACTO-AF,CLACTON   EG--*Z100           
943,56:03.000N,006:15.000W,24F,A,COLONS-AF,COLONSAY  EG--*Z100           
944,52:45.266N,001:21.550E,66F,A,COLTIS-AF,COLTISHAL EGYC*Z100           
945,50:58.000N,002:09.133W,810F,A,COMPTO-AF,COMPTON-A EGHA*Z100          
946,53:05.566N,000:09.866W,24F,A,CONING-AF,CONINGSBY EGXC*Z100           
948,52:44.116N,000:38.833W,461F,A,COTTES-AF,COTTESMOR EGXJ*Z100          
949,52:22.167N,001:28.683W,281F,A,COVENT-AF,COVENTRY  EGBE*Z100          
952,52:10.233N,001:06.766E,201F,A,CROWFI-AF,CROWFIELD EGSO*Z100          
954,50:05.133N,005:15.283W,267F,A,CULDRO-AF,CULDROSE  EGDR*Z100          
955,55:58.500N,003:58.383W,350F,A,CUMBER-AF,CUMBERNAU EGPG*Z100          
956,50:52.870N,000:09.430E,60F,A,DEANLA-AF,DEANLAND  EG--*Z100           
957,52:30.349N,000:35.270W,328F,A,DEENET-AF,DEENETHOR EG--*Z100          
958,51:35.283N,000:30.683W,249F,A,DENHAM-AF,DENHAM    EGLD*Z100          
959,52:51.499N,001:36.900W,175F,A,DERBY-AF,DERBY     EGBD*Z100           
961,57:52.330N,004:01.500W,3F,A,DORNOC-AF,DORNOCH   EG--*Z100            
962,56:27.150N,003:01.216W,13F,A,DUNDEE-AF,DUNDEE    EGPN*Z100           
963,50:51.799N,003:13.880W,850F,A,DUNKES-AF,DUNKESWEL EG--*Z100          
964,51:06.999N,000:32.033W,172F,A,DUNSFO-AF,DUNSFOLD  EGTD*Z100          
965,52:05.416N,000:08.016E,125F,A,DUXFOR-AF,DUXFORD   EGSU*Z100          
966,50:55.680N,003:59.300W,655F,A,EAGLES-AF,EAGLESCOT EG--*Z100          
967,51:54.816N,000:41.066E,225F,A,EARLS-AF,EARLS COL EGSR*Z100           
968,52:49.849N,001:19.466W,310F,A,EAST M-AF,EAST MIDL EGNX*Z100          
969,59:11.500N,002:46.330W,20F,A,EDAY-AF,EDAY      EG--*Z100             
970,55:57.150N,003:21.683W,135F,A,EDINBU-AF,EDINBURGH EGPH*Z100          
971,51:39.316N,000:19.466W,334F,A,ELSTRE-AF,ELSTREE   EGTR*Z100          
972,54:23.916N,007:39.066W,155F,A,ENNISK-AF,ENNISKILL EGAB*Z100          
974,55:16.900N,001:42.550W,197F,A,ESHOTT-AF,ESHOTT    EG--*Z100          
975,50:44.033N,003:24.750W,102F,A,EXETER-AF,EXETER    EGTE*Z100          
976,54:18.499N,000:58.330W,780F,A,FADMOO-AF,FADMOOR   EG--*Z100          
977,59:32.170N,001:37.580W,223F,A,FAIR I-AF,FAIR ISLE EG--*Z100          
978,51:20.850N,000:33.433W,80F,A,FAIROA-AF,FAIROAKS  EGTF*Z100           
979,51:16.680N,000:46.260W,237F,A,FARNBO-AF,FARNBOROU EGUF*Z100          
980,52:44.333N,000:01.683W,8F,A,FENLAN-AF,FENLAND   EGCL*Z100            
981,56:10.999N,003:13.166W,399F,A,FIFE-AF,FIFE      EGPJ*Z100            
982,51:31.133N,002:35.333W,226F,A,FILTON-AF,FILTON    EGTG*Z100          
983,51:59.059N,001:03.200W,395F,A,FINMER-AF,FINMERE   EG--*Z100          
984,58:49.579N,003:08.530W,70F,A,FLOTTA-AF,FLOTTA    EG--*Z100           
985,52:46.470N,000:40.400E,295F,A,G MASS-AF,G MASS'AM EG--*Z100          
986,51:08.866N,000:11.316W,196F,A,GATWIC-AF,GATWICK   EGKK*Z100          
987,55:39.000N,005:46.400W,43F,A,GIGHA-AF,GIGHA     EG--*Z100            
988,55:52.333N,004:25.916W,26F,A,GLASGO-AF,GLASGOW   EGPF*Z100           
989,56:31.050N,005:54.780W,15F,A,GLENFO-AF,GLENFORSA EG--*Z100           
990,51:53.616N,002:09.933W,95F,A,GLOUCE-AF,GLOUCESTE EGBJ*Z100           
991,50:51.516N,000:45.466W,100F,A,GOODWO-AF,GOODWOOD  EGHR*Z100          
992,52:38.083N,001:43.500E,6F,A,GREAT-AF,GREAT YAR EGSD*Z100             
993,49:26.166N,002:36.033W,336F,A,GUERNS-AF,GUERNSEY  EGJB*Z100          
994,52:31.016N,002:15.483W,293F,A,HALFPE-AF,HALFPENNY EGBO*Z100          
996,51:49.999N,004:57.566W,152F,A,HAVERF-AF,HAVERFORD EGFE*Z100          
997,53:10.666N,002:58.583W,35F,A,HAWARD-AF,HAWARDEN  EGNR*Z100           
998,53:28.000N,002:38.000W,80F,A,HAYDOC-AF,HAYDOCK P EG--*Z100           
999,51:28.616N,000:27.583W,80F,A,HEATHR-AF,HEATHROW  EGLL*Z100           
1000,52:01.066N,000:18.133W,170F,A,HENLOW-AF,HENLOW    EGWE*Z100         
1001,52:33.750N,001:10.500E,161F,A,HETHEL-AF,HETHEL    EGSK*Z100         
1002,51:48.319N,000:20.630E,244F,A,HI EAS-AF,HI EASTER EG--*Z100         
1004,53:00.833N,001:13.000W,281F,A,HUCKNA-AF,HUCKNALL  EGNA*Z100         
1005,53:37.279N,001:49.720W,825F,A,HUDDER-AF,HUDDERS'D EG--*Z100         
1006,53:34.466N,000:20.950W,122F,A,HUMBER-AF,HUMBERSID EGNJ*Z100         
1007,53:56.920N,000:27.830W,107F,A,HUTTON-AF,HUTTON CR EG--*Z100         
1008,57:18.619N,002:38.620W,500F,A,INSCH-AF,INSCH     EG--*Z100          
1009,57:32.416N,004:02.916W,31F,A,INVERN-AF,INVERNESS EGPE*Z100          
1010,52:01.566N,001:11.716E,128F,A,IPSWIC-AF,IPSWICH   EGSE*Z100         
1011,55:40.917N,006:15.333W,54F,A,ISLAY-AF,ISLAY     EGPI*Z100           
1012,54:04.999N,004:37.366W,55F,A,ISLE O-AF,ISLE OF M EGNS*Z100          
1013,57:15.169N,005:49.500W,34F,A,ISLEof-AF,ISLEofSKY EG--*Z100          
1014,49:12.533N,002:11.666W,277F,A,JERSEY-AF,JERSEY    EGJJ*Z100         
1015,57:38.983N,003:33.550W,22F,A,KINLOS-AF,KINLOSS   EGQK*Z100          
1016,54:53.200N,003:12.220W,38F,A,KIRKBR-AF,KIRKBRIDE EG--*Z100          
1017,58:57.499N,002:54.216W,50F,A,KIRKWA-AF,KIRKWALL  EGPA*Z100          
1018,52:10.000N,000:09.000W,250F,A,L GRAN-AF,L GRANSDN EG--*Z100         
1019,52:51.630N,000:54.670E,196F,A,L SNOR-AF,L SNORING EG--*Z100         
1020,52:24.533N,000:33.766E,32F,A,LAKENH-AF,LAKENHEAT EGUL*Z100          
1021,50:06.133N,005:40.166W,401F,A,LANDS-AF,LANDS END EGHC*Z100          
1022,52:53.599N,000:54.330W,109F,A,LANGAR-AF,LANGAR    EG--*Z100         
1023,51:11.166N,001:01.833W,618F,A,LASHAM-AF,LASHAM    EGHL*Z100         
1024,51:09.383N,000:38.600E,72F,A,LASHEN-AF,LASHENDEN EGKH*Z100          
1025,52:00.000N,002:29.000W,250F,A,LEDBUR-AF,LEDBURY   EG--*Z100         
1026,53:51.933N,001:39.533W,682F,A,LEEDS-AF,LEEDS BRA EGNM*Z100          
1027,54:17.533N,001:32.033W,132F,A,LEEMIN-AF,LEEMING   EGXE*Z100         
1028,52:36.450N,001:01.833W,469F,A,LEICES-AF,LEICESTER EGBG*Z100         
1029,60:11.419N,001:14.670W,43F,A,LERWIC-AF,LERWICK   EG--*Z100          
1030,56:22.383N,002:52.033W,38F,A,LEUCHA-AF,LEUCHARS  EGQL*Z100          
1031,54:02.916N,001:15.066W,53F,A,LINTON-AF,LINTON-ON EGXU*Z100          
1032,53:19.999N,002:50.916W,81F,A,LIVERP-AF,LIVERPOOL EGGP*Z100          
1033,52:48.316N,004:07.616W,30F,A,LLANBE-AF,LLANBEDR  EGOD*Z100          
1034,51:30.283N,000:03.366E,17F,A,LON CI-AF,LON CITY  EGLC*Z100          
1035,55:02.566N,007:09.600W,23F,A,LONDON-AF,LONDONDER EGAE*Z100          
1036,57:42.333N,003:20.266W,42F,A,LOSSIE-AF,LOSSIEMOU EGQS*Z100          
1037,52:43.170N,001:33.200E,50F,A,LUDHAM-AF,LUDHAM    EG--*Z100          
1038,51:52.449N,000:22.016W,526F,A,LUTON-AF,LUTON     EGGW*Z100          
1039,50:57.333N,000:56.450E,11F,A,LYDD-AF,LYDD      EGMD*Z100            
1040,51:30.280N,001:59.520W,513F,A,LYNEHA-AF,LYNEHAM   EGDL*Z100         
1041,53:21.210N,002:16.410W,256F,A,MANCHE-AF,MANCHESTE EGCC*Z100         
1042,51:20.483N,001:20.866E,178F,A,MANSTO-AF,MANSTON   EGUM*Z100         
1043,52:38.883N,000:33.133E,75F,A,MARHAM-AF,MARHAM    EGYM*Z100          
1044,51:20.400N,001:09.300E,110F,A,MAYPOL-AF,MAYPOLE   EG--*Z100         
1045,51:08.933N,001:34.133W,297F,A,MIDDLE-AF,MIDDLE WA EGVP*Z100         
1046,52:21.600N,000:29.200E,33F,A,MILDEN-AF,MILDENHAL EGUN*Z100          
1047,52:21.670N,002:32.670W,500F,A,MILSON-AF,MILSON    EG--*Z100         
1048,52:49.000N,001:47.830W,430F,A,MOAT H-AF,MOAT HALL EG--*Z100         
1049,53:15.499N,004:22.333W,202F,A,MONA-AF,MONA      EGOQ*Z100           
1050,59:22.129N,002:26.020W,40F,A,N RONA-AF,N RONAL'Y EG--*Z100          
1051,51:14.800N,001:45.166W,455F,A,NETHRA-AF,NETHRAVO  EGDN*Z100         
1052,53:19.000N,001:11.666W,250F,A,NETHRT-AF,NETHRTHO  EGNF*Z100         
1053,51:23.620N,001:18.780W,250F,A,NEWBUR-AF,NEWBURY   EG--*Z100         
1054,55:02.233N,001:41.400W,266F,A,NEWCAS-AF,NEWCASTLE EGNT*Z100         
1055,52:14.499N,000:22.330E,100F,A,NEWMAR-AF,NEWMARKET EG--*Z100         
1056,52:57.966N,000:59.283W,182F,A,NEWTON-AF,NEWTON    EGXN*Z100         
1057,54:34.866N,005:41.616W,9F,A,NEWTOW-AF,NEWTOWNAR EGAD*Z100           
1058,52:18.283N,000:47.483W,429F,A,NORTHA-AF,NORTHAMPT EGBK*Z100         
1059,51:33.150N,000:25.000W,124F,A,NORTHO-AF,NORTHOLT  EGWU*Z100         
1060,52:54.150N,001:19.830E,174F,A,NORTHR-AF,NORTHREPS EG--*Z100         
1061,52:40.549N,001:17.066E,117F,A,NORWIC-AF,NORWICH   EGSH*Z100         
1062,52:55.183N,001:04.650W,138F,A,NOTTIN-AF,NOTTINGHA EGBN*Z100         
1064,51:59.650N,000:04.220E,460F,A,NUTHAM-AF,NUTHAMPS' EG--*Z100         
1068,52:05.299N,000:19.000W,110F,A,OLDWAR-AF,OLDWARDEN EG--*Z100         
1069,51:50.183N,001:19.100W,270F,A,OXFORD-AF,OXFORD    EGTK*Z100         
1070,59:21.120N,002:53.920W,91F,A,P WEST-AF,P WESTRAY EG--*Z100          
1071,51:48.116N,000:09.383W,250F,A,PANSHA-AF,PANSHANGE EGLG*Z100         
1073,56:26.350N,003:22.250W,397F,A,PERTH-AF,PERTH     EGPT*Z100          
1074,52:33.333N,000:23.083W,100F,A,PETER1-AF,PETER1BOR EGSP*Z100         
1075,52:28.066N,000:14.966W,26F,A,PETER2-AF,PETER2BOR EGSF*Z100          
1076,57:20.130N,005:40.250W,80F,A,PLOCKT-AF,PLOCKTON  EG--*Z100          
1077,50:25.333N,004:06.283W,474F,A,PLYMOU-AF,PLYMOUTH  EGHD*Z100         
1080,50:34.050N,002:26.900W,9F,A,PORTLA-AF,PORTLAND  EGDP*Z100           
1082,55:30.466N,004:35.133W,66F,A,PRESTW-AF,PRESTWICK EGPK*Z100          
1083,51:12.783N,000:08.216W,221F,A,REDHIL-AF,REDHILL   EGKR*Z100         
1084,53:16.816N,000:57.000W,87F,A,RETFOR-AF,RETFORD   EGNE*Z100          
1085,51:21.083N,000:30.300E,436F,A,ROCHES-AF,ROCHESTER EGTO*Z100         
1088,59:15.030N,002:34.500W,66F,A,SANDAY-AF,SANDAY    EG--*Z100          
1089,50:39.133N,001:10.833W,60F,A,SANDOW-AF,SANDOWN   EGHN*Z100          
1090,53:33.566N,000:51.416W,11F,A,SANDTO-AF,SANDTOFT  EGCF*Z100          
1091,60:25.950N,001:17.766W,73F,A,SCATST-AF,SCATSTA   EGPM*Z100          
1092,49:54.766N,006:17.450W,116F,A,SCILLY-AF,SCILLY IS EGHE*Z100         
1094,52:47.866N,002:40.000W,249F,A,SHAWBU-AF,SHAWBURY  EGOS*Z100         
1095,53:47.266N,001:13.000W,26F,A,SHERBU-AF,SHERBURN- EGCJ*Z100          
1096,52:37.733N,000:55.783E,210F,A,SHIPDH-AF,SHIPDHAM  EGSA*Z100         
1098,50:50.033N,000:17.566W,7F,A,SHOREH-AF,SHOREHAM  EGKA*Z100           
1099,52:04.170N,001:00.950W,508F,A,SILVER-AF,SILVERS'E EG--*Z100         
1101,50:56.983N,001:21.316W,44F,A,SOUTHA-AF,SOUTHAMPT EGHI*Z100          
1102,51:34.266N,000:41.833E,48F,A,SOUTHE-AF,SOUTHEND  EGMC*Z100          
1103,50:26.400N,004:59.666W,390F,A,ST MAW-AF,ST MAWGAN EGDG*Z100         
1104,51:24.267N,003:26.066W,163F,A,ST ATH-AF,ST ATHAN  EGDX*Z100         
1105,51:53.083N,000:14.200E,348F,A,STANST-AF,STANSTED  EGSS*Z100         
1106,51:39.133N,000:09.433E,185F,A,STAPLE-AF,STAPLEFOR EGSG*Z100         
1107,51:19.800N,000:36.170E,420F,A,STONEA-AF,STONEACRE EG--*Z100         
1108,58:12.833N,006:19.666W,25F,A,STORNO-AF,STORNOWAY EGPO*Z100          
1109,56:19.500N,003:44.830W,120F,A,STRATH-AF,STRATHA'N EG--*Z100         
1110,59:09.499N,002:38.370W,45F,A,STRONS-AF,STRONSAY  EG--*Z100          
1111,53:22.849N,000:41.016W,58F,A,STURGA-AF,STURGATE  EGCS*Z100          
1112,59:52.750N,001:17.633W,19F,A,SUMBUR-AF,SUMBURGH  EGPB*Z100          
1113,51:36.283N,004:04.000W,299F,A,SWANSE-AF,SWANSEA   EGFH*Z100         
1114,52:43.720N,000:57.750E,155F,A,SWANTO-AF,SWANTON M EG--*Z100         
1115,52:48.799N,001:45.633W,450F,A,TATENH-AF,TATENHILL EGBM*Z100         
1116,54:30.533N,001:25.673W,120F,A,TEESSI-AF,TEESSIDE  EGNV*Z100         
1117,52:52.249N,002:31.916W,272F,A,TERNHI-AF,TERNHILL  EGOE*Z100         
1118,51:12.583N,001:35.816W,330F,A,THRUXT-AF,THRUXTON  EGHO*Z100         
1119,56:29.933N,006:52.133W,38F,A,TIREE-AF,TIREE     EGPU*Z100           
1120,54:12.316N,001:22.833W,92F,A,TOPCLI-AF,TOPCLIFFE EGXZ*Z100          
1121,50:16.699N,005:08.900W,400F,A,TRURO-AF,TRURO     EG--*Z100          
1122,52:02.419N,001:05.630W,448F,A,TURWES-AF,TURWESTON EG--*Z100         
1123,60:44.850N,000:51.116W,62F,A,UNST-AF,UNST      EGPW*Z100            
1125,53:14.866N,004:32.050W,37F,A,VALLEY-AF,VALLEY    EGOV*Z100          
1126,53:09.949N,000:31.333W,231F,A,WADDIN-AF,WADDINGTO EGXW*Z100         
1127,53:44.683N,002:52.950W,54F,A,WARTON-AF,WARTON    EGNO*Z100          
1129,52:11.516N,001:36.783W,158F,A,WELLES-AF,WELLESBOU EGBW*Z100         
1130,52:37.716N,003:09.100W,233F,A,WELSHP-AF,WELSHPOOL EGCW*Z100         
1131,54:51.066N,004:56.800W,57F,A,WEST F-AF,WEST FREU EGOY*Z100          
1132,51:13.800N,002:43.330W,90F,A,WESTBU-AF,WESTBURY  EG--*Z100          
1133,59:21.079N,002:56.900W,29F,A,WESTRA-AF,WESTRAY   EG--*Z100          
1134,51:30.016N,000:46.333W,130F,A,WHITE-AF,WHITE WAL EGLM*Z100          
1135,58:27.416N,003:05.750W,125F,A,WICK-AF,WICK      EGPC*Z100           
1136,53:18.983N,000:20.883W,63F,A,WICKEN-AF,WICKENBY  EGNW*Z100          
1137,54:08.200N,000:22.900W,130F,A,WILLY-AF,WILLY HOW EG--*Z100          
1138,52:36.733N,000:28.500W,273F,A,WITTER-AF,WITTERING EGXT*Z100         
1139,53:20.266N,002:08.850W,298F,A,WOODFO-AF,WOODFORD  EGCD*Z100         
1140,53:34.883N,003:03.250W,37F,A,WOODVA-AF,WOODVALE  EGOW*Z100          
1141,51:30.516N,001:47.900W,678F,A,WROUGH-AF,WROUGHTON EGDT*Z100         
1143,50:56.367N,002:39.433W,207F,A,YEOVIL-AF,YEOVIL    EGHG*Z100         
