921,47:14:51N,012:13:35E,0,T,WaldiPinsgaK, *Z20
922,47:37:25N,008:13:16E,0,T,Waldshut Bhf, *Z20
923,47:06:54N,009:18:30E,420,TL,Walenstadt, *Z50
924,47:27:14N,009:36:06E,0,T,WalzenhsnBhf, *Z20
925,47:12:17N,008:52:03E,407,TA,Wangen-Lachen,123.20 *Z100
926,46:42:30N,008:36:08E,0,T,Wassen K, *Z20
927,47:17:17N,009:05:50E,620,TL,Wattwil 1, *Z50
928,47:16:55N,009:05:51E,620,TL,Wattwil 2, *Z50
929,47:16:12N,009:06:38E,620,TL,Wattwil 3, *Z50
930,47:17:55N,009:05:22E,0,T,Wattwil Bhf, *Z20
931,47:08:12N,009:05:34E,0,T,Weesen Bhf, *Z20
932,47:03:45N,007:45:06E,0,T,Weier iE Bhf, *Z20
933,47:34:06N,009:06:16E,0,T,WeinfeldnBhf, *Z20
934,46:41:18N,013:15:28E,0,T,WeissbriachK, *Z20
935,46:39:39N,007:28:34E,0,T,WeissnbrgBhf, *Z20
936,47:15:13N,007:30:35E,0,T,WeissnstnHtl, *Z20
937,46:59:36N,009:20:48E,0,T,WeisstannenK, *Z20
938,48:10:52N,014:02:15E,323,TA,Wels,119.70 09/27 *Z100
939,47:10:20N,010:43:48E,0,T,Wenns Kirche, *Z20
940,48:45:30N,008:33:15E,0,T,Wildbad Bhf, *Z20
941,47:25:21N,008:10:12E,0,T,WildggSchlss, *Z20
942,47:07:29N,007:59:54E,0,T,Willisau Bhf, *Z20
943,47:30:59N,008:46:23E,459,TA,Winterthur,134.97 *Z100
944,47:16:57N,007:31:46E,0,T,WlschnrhrBhf, *Z20
945,48:17:00N,008:26:00E,0,TA,WnzlnSchrmbr, *Z100
946,47:20:59N,008:16:15E,0,T,WohlenAGBhf, *Z20
947,47:03:24N,008:04:55E,0,T,Wolhusen Bhf, *Z20
948,47:24:14N,007:52:58E,0,T,Wsnbrgsschts, *Z20
949,46:45:42N,006:36:36E,433,TA,Yverdon,130.30 *Z100
950,46:48:07N,006:44:50E,0,T,Yvonand Bhf, *Z20
951,47:17:34N,012:47:17E,0,TA,ZellamSee, *Z100
952,47:19:25N,012:47:56E,0,T,ZellamSeeK, *Z20
953,47:13:54N,011:52:55E,0,T,ZellmZllrBhf, *Z20
954,46:01:26N,007:45:03E,1627,T,Zermatt, *Z20
955,46:41:30N,010:05:34E,1470,TL,Zernez, *Z50
956,47:08:42N,008:32:03E,0,T,ZgrbrgBrgstt, *Z20
957,47:08:13N,009:03:41E,0,T,ZieglbrckBhf, *Z20
958,46:44:39N,009:00:44E,840,TL,Zignau, *Z50
959,46:08:14N,007:37:38E,0,T,Zinal Kirche, *Z20
960,46:32:15N,010:59:00E,0,T,ZoccoloStamr, *Z20
961,47:10:43N,008:31:03E,0,T,Zug Bahnhof, *Z20
962,46:35:57N,009:58:01E,1660,TL,Zuoz s-chanf, *Z50
963,47:27:30N,008:32:53E,431,TA,Zürich,118.10 *Z100
964,46:33:09N,007:22:50E,941,TA,Zweisimmen,121.22 *Z100
