** ------------ Sweden                   10Jan00 ------------
**++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++
**                                                                             +
**                            Turnpoints for Sweden                            +
**                                                                             +
**             Contributed by Goesta Arvastson and Robert Danewid              +
**            File created on Monday, 10 January, 2000 at 20:18 MST            +
**                                                                             +
**                     Datum: RT90, Magnetic variation: +2                     +
**                                                                             +
**                               Time zone: MET                                +
**          Summer offset from GMT is 2:00, and in winter it is 1:00           +
**                                                                             +
**               Latitude Range:     55:32.283N to   66:36.383N                +
**               Longitude Range:   011:51.700E to  021:29.583E                +
**                                                                             +
**                    Comment is Frequency where available                     +
**                                                                             +
**                 NOTE: There are 912 waypoints in this file.                 +
**           The CAI software can handle only 250, so edit this file           +
**       with your wordprocessor to choose the 250 that you wish to use.       +
**                It would be prudent to choose fewer than 250.                +
**               to leave room for 'MarkPoints' and a 'Thermal'.               +
**                                                                             +
**                    There is no limit for WinPilot users.                    +
**                                                                             +
**           >>>>>>>>>> UNOFFICIAL, USE AT YOUR OWN RISK <<<<<<<<<<            +
**                                                                             +
**                  Always consult the relevant publications                   +
**                  for current and correct information. This                  +
**                   service is provided free of charge with                   +
**                    no warrantees, expressed or implied.                     +
**                        User assumes all risk of use.                        +
**                                                                             +
**++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++
213,59:56:49N,012:55:08E,0,T,Gräsmark    ,Kyrka
214,59:49:58N,013:44:21E,0,T,Grässjön    ,S spets
215,56:55:23N,013:53:00E,0,T,Guddarp     ,Vägkors
216,58:14:25N,013:33:27E,0,T,Gudhem      ,Kyrka
217,59:42:05N,015:06:30E,0,T,Guldsmeds-  ,hyttan
218,57:48:10N,015:42:24E,0,T,GullringnStn,
219,61:52:00N,016:16:35E,0,T,GunnrbsjnWSp,
220,59:48:45N,012:34:03E,0,T,Gunnarskog  ,Kyrka
221,59:48:20N,015:51:13E,0,T,Gunnilbo    ,Kyrka
222,59:48:11N,015:50:54E,0,T,Gunnilbo    ,Vägkors
223,59:38:16N,015:13:29E,0,T,Gusselby    ,Vg/Jvg
224,59:52:50N,014:20:10E,0,T,Gåsborn     ,Kyrka
225,63:20:44N,017:44:17E,0,T,Gäddvattnet ,Damm
226,57:07:56N,014:17:26E,0,T,Gällaryd    ,Kyrka
227,58:14:41N,012:20:14E,0,T,Gardhem     ,Kyrka
228,58:09:35N,016:10:19E,0,T,Gardserum Ka,
229,60:56:45N,015:14:10E,0,T,GardsjO VAgk,
230,58:10:26N,013:24:38E,0,T,Gökhem      ,Kyrka
231,58:34:29N,013:36:49E,0,AT,Götene Flp  ,hangar
232,56:34:18N,013:53:19E,0,T,Göteryd     ,Kyrka
233,59:21:24N,015:40:11E,0,T,Götlunda    ,Kyrka
234,57:54:24N,014:04:46E,0,T,Habo        ,Station
235,60:01:37N,013:35:00E,0,AT,Hagfors Flp ,N ban
236,57:17:17N,014:07:55E,0,AT,Hagshult Flp,bana/taxi
237,57:20:24N,014:11:36E,0,T,Hagshult    ,Kyrka
238,58:51:32N,016:37:43E,0,T,Halla       ,Kyrka
239,56:23:14N,015:06:35E,0,T,HallabroVgkS,
240,60:03:12N,016:43:35E,0,T,Hallaren Bro,
241,56:29:11N,013:53:20E,0,T,Hallaryd    ,Kyrka
242,55:58:38N,013:27:01E,0,T,Hallarod    ,Kyrka
243,59:04:03N,015:06:48E,0,T,Hallsberg   ,Station
244,58:39:24N,014:14:26E,0,T,Halna       ,Kyrka
245,63:06:54N,016:21:30E,0,T,Hammarstrand,Bro
246,56:42:01N,013:51:20E,0,T,Hamneda     ,Kyrka
247,61:14:44N,016:33:35E,0,T,Hanebo      ,Kyrka
248,66:05:37N,020:56:00E,0,T,Harads Vag  ,
249,59:46:19N,016:27:44E,0,T,Haraker     ,Kyrka
250,60:06:20N,017:13:00E,0,T,Harbo       ,Kyrka
251,62:06:38N,016:42:42E,0,T,Hassela     ,Kyrka
252,58:24:36N,013:15:59E,0,AT,Hasslösa Flp,
253,59:56:23N,016:51:37E,0,T,Heby        ,Kyrka
254,59:40:54N,015:46:08E,0,T,Hed         ,Kyrka
255,60:16:41N,015:59:43E,0,T,Hedemora    ,Kyrka
256,60:16:28N,015:59:00E,0,T,Hedemora    ,Station
257,65:50:08N,021:29:35E,0,AT,Heden Flp   ,E ban
258,65:50:22N,021:28:24E,0,T,Heden Ref   ,banmitt
259,59:01:53N,016:47:37E,0,T,Helgesta    ,Kyrka
260,65:43:40N,015:16:23E,0,AT,Hemavan Flp ,banmitt
261,62:01:00N,015:54:20E,0,T,Hennan      ,S spets
262,58:01:58N,013:06:36E,0,AT,Herrljunga  ,Flp-hangar
263,58:04:44N,013:01:36E,0,T,Herrljunga  ,Kyrka
264,57:07:42N,014:10:19E,0,T,Hindsen     ,S spets
265,56:37:05N,013:36:41E,0,T,Hinneryd    ,Kyrka
266,57:37:11N,016:18:41E,0,T,Hjorted     ,Kyrka
267,58:53:55N,015:26:20E,0,T,Hjortkvarn  ,Station
268,59:47:04N,014:46:55E,0,T,Hjulsjö     ,Kyrka
269,57:14:44N,014:31:03E,0,T,Hjalmseryd  ,
